id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41654271,Deluxe Junior Suit,26897639,Lir Residence,,Beyoglu,41.03586,28.98779,Entire home/apt,489,1,0,,,3,359,0,
41526475,5 Mins  to Airport Private Villa with 4 Rooms,1754703,Andy,,Arnavutkoy,41.23153,28.68903,Entire home/apt,1122,1,1,2020-11-24,0.06,2,83,0,
41534713,"Exactly in the city center 
2min from Main Street",236509197,Asef,,Sisli,41.07043,28.99516,Private room,1324,1,0,,,1,179,0,
41654841,RARE Cinema Flat in City Center Near Metro 2m walk,43170299,Mert,,Sisli,41.05561,28.98584,Entire home/apt,671,1,106,2022-03-11,4.05,21,361,52,
41796768,Шишли.3х ком. квартира в самом центре Истанбула,241735747,Firuze,,Sisli,41.04914,28.98158,Entire home/apt,500,1,0,,,3,0,0,
41543780,Best Luxury Suite in Sultanahmet,29320610,Tastan,,Fatih,41.00444,28.9745,Private room,813,1,0,,,5,283,0,
41799821,Superior Room in Galata,246770674,Ulvi,,Beyoglu,41.02667,28.97789,Entire home/apt,599,1,7,2021-09-14,0.27,11,364,2,
41658542,Private room (özel oda),328697154,Sevra,,Kadikoy,40.98768,29.06027,Private room,230,1,0,,,1,364,0,
41544224,**CENTRAL** Comfy  Home in SultanAhmed.,29320610,Tastan,,Fatih,41.00371,28.97509,Private room,1301,1,0,,,5,283,0,
41660061,Selim's home,325887128,Selim,,Fatih,41.00944,28.95338,Entire home/apt,1626,1,0,,,1,180,0,
41663983,Next to the metro station,328502332,Samane,,Fatih,41.01143,28.95056,Shared room,736,1,0,,,1,365,0,
41664125,Istanbul Family Home,54864468,Sameh,,Bagcilar,41.05438,28.83106,Entire home/apt,2197,4,0,,,3,179,0,
41664555,Venezia Mega 1 Bedroom 1 Living room,320255729,Eren,,Gaziosmanpasa,41.07925,28.87675,Entire home/apt,1137,30,3,2020-10-16,0.12,8,359,0,
41664586,Rent house Near metrobus  Balcony  Hep istanbul,79221444,Gülce,,Esenyurt,41.01211,28.68156,Entire home/apt,200,3,0,,,1,268,0,
41801747,Şişlinin en merkezi lokalinde 3+1 daire,241735747,Firuze,,Sisli,41.04852,28.98123,Entire home/apt,800,1,0,,,3,0,0,
41804445,"Oldest location oldest house,center of Asia side.",45168575,Muhsin,,Uskudar,41.02076,29.01856,Entire home/apt,732,1,0,,,2,0,0,
41544448,You are GUARANTEED to love this,29320610,Tastan,,Fatih,41.00407,28.97491,Private room,1301,1,0,,,5,283,0,
41544596,Spacious and comfortable modernly fashioned Stüdyo,308124831,My Palace Rooms,,Pendik,40.93005,29.30867,Entire home/apt,550,999,93,2022-03-16,3.74,3,362,51,
41664707,İstanbul Ataşehir Metropoll Comfortable and luxury,80520926,Cüneyt,,Atasehir,40.99516,29.12545,Entire home/apt,883,5,25,2022-01-14,0.97,14,335,14,
41666345,برنامج سياحي 7ليالي و8أيام,319274755,Hosen,,Fatih,41.01805,28.92751,Private room,5053,7,0,,,1,177,0,
41546910,"SUPER VALUE, PRETTY & SAFE, EASY ACCESS TO CENTRE",29320610,Tastan,,Fatih,41.00264,28.97506,Private room,1138,1,1,2020-02-14,0.04,5,283,0,
41806356,A Cozy and Peaceful Apartment,284559463,Sevgi,,Kadikoy,40.99517,29.03467,Entire home/apt,366,10,6,2021-08-12,0.23,1,0,1,
41806367,Best Location! Kadıköy/Moda,330333914,Mehmet Can,,Kadikoy,40.98661,29.02646,Private room,186,7,11,2021-11-12,0.42,1,57,2,
41558116,"Best location,cheap room",173610790,Gokce,,Kadikoy,41.00306,29.02943,Private room,240,1,8,2021-09-01,0.30,2,360,1,
41807347,شقق فندقية للاجار اليومي و الشهري في اسطنبول vba,250440524,Vba Suites,,Kagithane,41.08297,28.98514,Entire home/apt,1766,1,0,,,24,365,0,
41807919,S-7- The most central place of Şişli,28541953,Alper,,Sisli,41.06289,28.98838,Entire home/apt,1318,2,10,2022-02-27,0.39,19,362,2,
41808598,Private Place in Sultanahmet,56564764,Otel,,Fatih,41.00483,28.97233,Private room,1301,1,0,,,17,365,0,
41808955,Tripple Room in Sultanahmet,56564764,Otel,,Fatih,41.0043,28.97219,Private room,569,1,0,,,17,365,0,
41667101,Spacious Flat 3 BR/2BA! 2 mins to Taksim Square,19798022,Wonder,,Beyoglu,41.03321,28.98545,Entire home/apt,2190,2,29,2022-03-26,1.13,57,341,13,
41668298,GREAT APARTMENT 2 MIN TAKSİM SQUARE,232890406,Junior,,Beyoglu,41.03426,28.98283,Entire home/apt,500,100,1,2020-09-18,0.05,1,0,0,
41560130,My sweet home,275793862,İlyas,,Sisli,41.05631,28.99201,Entire home/apt,599,3,5,2020-11-07,0.19,9,364,0,
41560200,Window to Galata Tower,49814543,Araz,,Beyoglu,41.02762,28.97501,Private room,1305,1,0,,,2,365,0,
41809001,Double Room in Sultanahmet,56564764,Otel,,Fatih,41.00493,28.97169,Private room,455,1,0,,,17,365,0,
41809052,Private Flat around Sultanahmet,56564764,Otel,,Fatih,41.00498,28.97055,Private room,1301,1,1,2021-11-30,0.25,17,365,1,
41564019,Taksim Maya Hotel,327491398,Taksim Maya Hotel,,Beyoglu,41.03579,28.97954,Private room,450,1,4,2021-01-23,0.15,1,364,0,
41809192,Large Flat in Sultanahmet,56564764,Otel,,Fatih,41.00477,28.9716,Private room,732,1,0,,,17,365,0,
41809234,Large Special Room in Sultanahmet,56564764,Otel,,Fatih,41.00425,28.9725,Private room,894,1,0,,,17,365,0,
41671890,🏡 sweet home,328901297,Huseyin,,Sancaktepe,40.99589,29.23649,Shared room,90,2,0,,,1,357,0,
41675434,Babacan Residence suite 26  (brand new),328935442,Simon,,Esenyurt,41.00848,28.6808,Entire home/apt,571,4,0,,,1,90,0,
41572620,İstanbul Şişli nışantaşın’da 1+1 tüm daire 5,287208465,Yunus Levent,,Sisli,41.05582,28.99235,Entire home/apt,574,4,5,2022-02-27,0.20,16,226,3,
41676953,beyoğlu taksim bölgesinde,328936513,Serhat,,Beyoglu,41.03806,28.97997,Entire home/apt,384,2,39,2022-03-19,1.50,7,87,25,
41573298,FAMILY ROOM FOR 5 IN OLD CITY CENTER -,327615805,Black Pearl,,Fatih,41.01277,28.97819,Private room,5366,1,0,,,3,88,0,
41677320,Keyifli konaklama Full daire,328932714,Melis,,Maltepe,40.94564,29.1176,Entire home/apt,476,1,21,2022-03-10,0.79,1,143,6,
41809554,Economic luxury studıo (4.th floor),162291412,Agora Suite,,Esenyurt,41.02464,28.68556,Private room,371,1,4,2020-12-09,0.16,8,365,0,
41811547,"Cancan’s Place at Altıyol, Center of Kadıköy",300278266,Ercan,,Kadikoy,40.99189,29.02929,Entire home/apt,943,3,5,2022-02-12,0.74,1,348,5,
41812049,Aile Odasi - Regard Hotel,330133513,Regard,,Sisli,41.05187,28.9869,Private room,4427,999,0,,,5,278,0,
41812051,Junior Suit - Regard Hotel,330133513,Regard,,Sisli,41.04974,28.98581,Private room,4427,999,0,,,5,64,0,
41575470,Galata House - Beyoglu -Istiklal-Galataport,55277538,Huseyin,,Beyoglu,41.02931,28.97832,Entire home/apt,2051,25,3,2022-01-05,0.47,2,92,3,
41684062,sehir merkezineana ulasim merkezlerini kisa mesafe,276748554,Tuncay,,Uskudar,41.0266,29.08001,Private room,150,1,1,2021-05-16,0.09,1,179,1,
41576897,KADIKÖY DEKİ EVİNİZ,327649938,Arif,,Kadikoy,40.99154,29.03065,Private room,450,1,0,,,2,364,0,
41812067,Tek Kisilik Oda - Regard Hotel,330133513,Regard,,Sisli,41.0504,28.98747,Private room,1060,999,0,,,5,365,0,
41812094,Uc Kisilik Oda - Regard Hotel,330133513,Regard,,Sisli,41.05155,28.98741,Private room,1550,999,0,,,5,365,0,
41930257,Ani yasa  guzel dusun  deyerli ol  güzel,331743015,Aydin,,Bagcilar,41.02895,28.828,Shared room,721,1,0,,,1,90,0,
41686631,Luminous Flat @ Besiktas Centre,329057637,Seda,,Besiktas,41.04156,28.99849,Entire home/apt,1138,1,0,,,1,180,0,
41687284,Sea View Apartment/3 minutes to Galata Tower,308089779,Johanna & Adam,,Beyoglu,41.02523,28.97517,Entire home/apt,1140,2,29,2022-03-27,1.94,6,357,28,
41937234,Welcome,331812499,Loukman,,Sisli,41.04448,28.98323,Entire home/apt,736,1,0,,,3,179,0,
41688122,KIZ KULESİNE 5 DK ÇİÇEKÇİDE BAHÇELİ EV,116548891,Selami,,Uskudar,41.01276,29.01278,Private room,235,2,0,,,1,180,0,
41691762,Home Sweet Home,292153575,Ben,,Fatih,41.00978,28.94147,Private room,277,1,2,2021-11-07,0.37,1,365,2,
41812707,Tek Kisilik Oda - Sidonya Hotel,329893952,Mehmet,,Kadikoy,40.99663,29.02666,Private room,816,999,0,,,4,364,0,
41812715,Cift Kisilik Oda - Sidonya Hotel,329893952,Mehmet,,Kadikoy,40.99642,29.02719,Private room,1142,999,0,,,4,364,0,
41812717,Uc Kisilik Oda - Sidonya Hotel,329893952,Mehmet,,Kadikoy,40.99673,29.02578,Private room,1468,999,0,,,4,364,0,
41944452,lovely house in Cihangir,7123878,Seda,,Beyoglu,41.03473,28.98731,Entire home/apt,500,1,5,2021-12-05,0.60,2,8,5,
41812721,Aile Odasi - Sidonya Hotel,329893952,Mehmet,,Kadikoy,40.99486,29.02734,Private room,1468,999,0,,,4,364,0,
41946115,★Modern Apt in Kadiköy w seaview &2 balconies★,313027117,Drei Four,,Kadikoy,40.99008,29.02445,Entire home/apt,1115,3,3,2022-03-09,0.88,16,307,3,
41696234,Doğa içerisinde Şömine ve Jakuzi keyfi..,329208781,Anıl,,Sile,41.12775,29.84762,Private room,800,1,0,,,1,90,0,
41699027,Gaya Guest House,329231254,Gaya,,Buyukcekmece,41.02056,28.59247,Private room,249,1,0,,,2,90,0,
41699505,Стамбул исторические места,204499716,Esmira,,Fatih,41.00695,28.95511,Entire home/apt,2607,1,0,,,1,363,0,
41946702,Familya Residence in Mall of Istanbul 2+1 Panorama,249045556,Muhittin,,Basaksehir,41.0624,28.80883,Entire home/apt,2061,5,3,2022-01-02,0.42,5,365,3,
41947023,Ahmetefendievi,36330643,Ahmet Efendi,,Fatih,41.00436,28.98032,Private room,999,1,0,,,6,362,0,
41813445,FAMILY SUITE city view,330388935,Mas,,Sisli,41.04931,28.99152,Entire home/apt,2276,2,0,,,7,348,0,
41948099,With private separate entrance,191952805,Gerasimos,,Sisli,41.0744,28.99279,Entire home/apt,209,2,24,2022-03-17,1.13,2,53,14,
41814403,Perfect Studio in Taksim Square,309693640,Ismail,,Beyoglu,41.035454,28.985601,Entire home/apt,729,2,53,2022-02-28,2.02,8,352,32,
41816398,Perfect Apartment in Taksim Square,309693640,Ismail,,Beyoglu,41.035454,28.985601,Entire home/apt,846,2,35,2022-02-18,1.34,8,363,24,
41702522,"Calm, clean, close to Taksim Square",259149054,Ali,,Beyoglu,41.03388,28.98865,Entire home/apt,897,3,0,,,1,87,0,
41948118,Comfortable Room in Mecidiyekoy.,331957982,Fair,,Sisli,41.06874,28.99823,Private room,569,1,0,,,1,180,0,
41816934,EXCELLENT APARTS Next to GALATA TOWER 7,245505066,Faruk,,Beyoglu,41.02735,28.97405,Entire home/apt,1300,3,33,2022-03-12,1.30,12,70,24,
41953369,Nebiye Apart Hotel,331994583,Nebiye,,Sisli,41.04908,28.9738,Entire home/apt,1278,1,0,,,2,365,0,
41817098,270 degree view,330415628,Maryam,,Kadikoy,40.99576,29.05495,Entire home/apt,2610,13,2,2020-11-08,0.11,1,1,0,
41820516,osmanbey metro 1 dk,330125166,Milad,,Sisli,41.05393,28.98744,Entire home/apt,956,3,0,,,1,365,0,
41825659,Dublex,45168575,Muhsin,,Uskudar,41.02278,29.01739,Entire home/apt,732,1,0,,,2,0,0,
41956524,"Güvenilir,temiz ve konforlu.",332021608,Erkan,,Esenyurt,41.02343,28.65709,Private room,300,5,0,,,1,180,0,
41702706,Sisli,329257960,Damla,,Sisli,41.06066,28.99558,Entire home/apt,500,7,0,,,1,364,0,
41703586,ELM SUITE DUPLEX FAMILY,317972435,İlker,,Sisli,41.0558,28.96182,Entire home/apt,2207,1,0,,,3,365,0,
41705228,ELM SUITE KICHENETTE ROOM,317972435,İlker,,Sisli,41.06418,28.96973,Entire home/apt,1057,1,8,2022-03-05,0.32,3,365,3,
41706916,"Nişantaşı, Beşiktaş'a 5 dk, taksime 10 dk mesafede",329272431,Uğur,,Besiktas,41.05959,29.00517,Entire home/apt,1471,2,0,,,1,179,0,
41957155,Nebiye Apart Hotel,331994583,Nebiye,,Sisli,41.05084,28.97521,Entire home/apt,1138,1,0,,,2,180,0,
41959043,ONLY WOMEN APART COMMON OR PRIVATE,265634699,Esen,,Avcilar,40.98687,28.70208,Private room,586,1,0,,,1,365,0,
41710722,"2 terrace,central,osmanbey subway,nisantasi 10min.",324561134,Özgür,,Sisli,41.04787,28.98056,Entire home/apt,700,7,0,,,1,357,0,
41828344,Mirror of the Crimean Church #3,101967068,Murat,,Beyoglu,41.0287,28.9779,Entire home/apt,1435,2,6,2021-04-02,0.32,9,211,1,
41828872,warm room in a peacefull district,330598655,Damla,,Bakirkoy,40.98206,28.87826,Private room,235,7,0,,,1,180,0,
41961074,Room with a Lake View- 5 minutes to metrobus,332084871,Ozan,,Avcilar,40.98293,28.74457,Private room,250,1,0,,,1,90,0,
41830524,Kuzguncuk Üsküdar,330612011,Murat,,Uskudar,41.03392,29.03164,Private room,200,1,0,,,1,73,0,
41712990,Konforlu lüks sitede konaklama,329339716,Samiye,,Kucukcekmece,41.03633,28.77689,Private room,806,1,0,,,1,358,0,
41716156,"Не обищаю шикарное жилье, но чисто.",329367460,Tynyshgul,,Beyoglu,41.0419,28.94984,Private room,221,7,0,,,1,90,0,
41966726,MY DREAM ISTANBUL HOTEL - DELUXE ROOM,331077419,My Dream Istanbul,,Fatih,41.01299,28.9776,Private room,1626,1,0,,,6,365,0,
41724766,Beykoz'da Temiz Düzenli Daire,329508881,Serdar,,Beykoz,41.05705,29.16247,Entire home/apt,500,1,0,,,1,365,0,
41727103,sweet home from artist,329528240,Eda,,Sisli,41.04604,28.9835,Entire home/apt,488,1,0,,,2,355,0,
41838570,TARİHİN GÖBEĞİNDE HAYAT,330179217,Emine,,Fatih,41.00456,28.97128,Shared room,3679,1,0,,,1,179,0,
41838804,ŞEHİR MERKEZİNDE UCUZ VE HUZURLU KONAKLAMA,259034318,Barbaros,,Sisli,41.04538,28.97959,Entire home/apt,294,7,0,,,1,87,0,
41967230,MY DREAM ISTANBUL HOTEL - FAMILY CONNECTING ROOM,331077419,My Dream Istanbul,,Fatih,41.01299,28.9776,Private room,3263,1,0,,,6,324,0,
41727442,"Clean, free smoking, user friendly",329530201,Mirshahin,,Umraniye,41.00706,29.12854,Private room,736,1,0,,,1,88,0,
41967358,Cozy flat in Cihangir,4279449,Cüneyt,,Beyoglu,41.03214,28.9834,Entire home/apt,722,1,29,2022-01-23,1.13,6,357,16,
41727842,calm room,329528240,Eda,,Sisli,41.04759,28.98278,Private room,325,1,1,2020-02-05,0.04,2,88,0,
41842042,Comfortable private room at Pendik district,177430673,Servet,,Pendik,40.8768,29.23423,Private room,200,2,1,2020-02-08,0.04,1,179,0,
41970193,Mischa Home New,218388133,Bünyamin,,Esenyurt,41.06193,28.66515,Private room,659,1,0,,,1,365,0,
41842859,luxury residence flat in Istanbul for tourist stay,330746496,Istanbul Residence Rent,,Bagcilar,41.05662,28.81036,Entire home/apt,952,5,0,,,1,90,0,
41733422,Ev,51064423,Canan,,Beyoglu,41.0364,28.97794,Private room,400,1,0,,,1,180,0,
41734040,Cozy Flat in Cihangir with Terrace,327016456,Yağmur,,Beyoglu,41.02961,28.98399,Entire home/apt,1515,2,20,2022-03-23,0.75,11,89,10,
41737246,Orman içerisinde müstakil doğal bahçeli villa,266206164,Ali Osman,,Sile,41.11461,29.82249,Entire home/apt,1500,1,0,,,3,365,0,
41970688,Artist's house,281644204,Aysegul,,Atasehir,40.97219,29.1018,Private room,250,3,3,2022-03-08,0.12,1,333,1,
41738002,Between the airport and city center,222724867,Ömer,,Basaksehir,41.11652,28.77059,Entire home/apt,400,5,7,2022-03-08,0.27,4,42,5,
41740625,"Deniz,Sahil, Promanade",275265118,Adler,,Maltepe,40.94485,29.11017,Entire home/apt,293,4,8,2021-08-15,0.31,3,256,3,
41844566,3+1 flat in new building on Bağdat caddesi,215163685,Metin,,Kadikoy,40.97069,29.06182,Entire home/apt,1295,7,14,2022-03-15,0.71,2,290,8,
41973817,buyuk ve çok lux daire,291864552,Kaan,,Sisli,41.05884,28.98444,Entire home/apt,2943,1,0,,,16,324,0,
41978488,EXCELLENT APARTS Next to GALATA TOWER/Premium Room,245505066,Faruk,,Beyoglu,41.027,28.97434,Entire home/apt,1050,3,39,2022-03-19,1.54,12,79,31,
41980882,Temiz merkezi yerde oda,332329656,Hülya,,Kucukcekmece,40.98979,28.78415,Shared room,100,1,0,,,1,363,0,
41845039,"Luxury,Comfortable,Safe,Clean Residence Apartment",432198739,Veli Serkan,,Atasehir,40.99247,29.08106,Entire home/apt,1734,5,28,2022-03-06,1.08,5,359,20,
41742993,Near the metro metrobus terminal.city center clean,329284317,Efendi,,Kadikoy,40.99653,29.04573,Entire home/apt,257,2,1,2020-03-19,0.04,2,325,0,
41981540,A Cozy Home in the Heart of İstanbul🏡,149617030,Mehmet,,Bakirkoy,40.97858,28.87672,Entire home/apt,432,40,8,2022-03-20,0.33,3,241,4,
41845385,Next to Boğaziçi Univesity 120m2 Etiler lux flat,215163685,Metin,,Besiktas,41.08488,29.04214,Entire home/apt,709,7,2,2021-10-16,0.25,2,353,2,
41982300,Amazing and comfortable appartement,332355147,Fatima,,Sisli,41.05033,28.98678,Entire home/apt,1030,1,0,,,1,365,0,
41849848,Kadıköy Centeral Konfort,330818042,Masmavi,,Kadikoy,40.99442,29.02818,Entire home/apt,700,31,0,,,1,91,0,
41743677,Comfy and big room in kozyatagi,329682555,Melisa,,Kadikoy,40.97085,29.08969,Private room,300,2,1,2020-01-25,0.04,1,179,0,
41989601,Suit 9 Taksim City Center,34334297,Ertan,,Beyoglu,41.03478,28.98044,Entire home/apt,566,2,18,2022-02-12,0.70,8,211,9,
41991149,"Deniz Manzarali Super Lokasyon,Residence Rahatlığı",332557404,Berkay,,Pendik,40.87263,29.22883,Entire home/apt,400,180,6,2021-04-28,0.34,3,364,3,
41744864,"It all happens here, in the heart of the city!!!",329692765,Tarik,,Besiktas,41.04652,29.00332,Private room,244,1,3,2020-03-17,0.12,1,333,0,
41851123,Istanbul Apartments Istiklal - Penthouse I,40013329,Istanbul,,Beyoglu,41.03323,28.98241,Entire home/apt,722,3,9,2022-03-13,0.35,4,335,7,
41994969,New apartment in center of Istanbul,332602820,Mohammed,,Sisli,41.0618,28.9864,Entire home/apt,1104,2,0,,,1,365,0,
41853589,Living in a Magic,325886257,Jale,,Sisli,41.10557,28.99774,Private room,406,1,2,2021-06-05,0.08,1,365,1,
41747699,gop meydan,329729096,Ferhat,,Gaziosmanpasa,41.06069,28.90634,Entire home/apt,1030,1,0,,,1,365,0,
41747760,Quad bed Mixed Dormitory Room,297544695,Haris,,Avcilar,40.98026,28.73981,Shared room,190,1,0,,,1,0,0,
41997566,FOR GIRLZ ONLY 3 +1 flat (bed sitting room),332629806,Duygu,,Maltepe,40.96814,29.1238,Private room,412,2,0,,,1,0,0,
41751637,Duplex dans quartier tranquille proche du centre,191327652,Yeliz,,Kagithane,41.07928,28.96789,Private room,325,2,0,,,1,364,0,
41854139,Konforun adresi,330859916,Nuray,,Avcilar,40.9769,28.74187,Private room,294,1,0,,,1,89,0,
41998952,Galata tower,306962724,Bahar,,Beyoglu,41.02602,28.97666,Entire home/apt,850,1,62,2022-03-06,2.39,1,162,25,
41756064,Fabulous house from director close toZorlu Center!,29738883,Gamze,,Besiktas,41.06151,29.01734,Private room,662,2,0,,,1,179,0,
42003728,The perfect residence!,331821126,Muhammet Halil,,Bahcelievler,41.01086,28.81873,Entire home/apt,527,14,5,2022-01-08,0.31,2,361,4,
42007512,KubraLand,295445810,Kübra,,Maltepe,40.94215,29.12576,Private room,221,1,1,2021-09-19,0.16,1,87,1,
42008859,Nehire sıfır nehir manzaralı tek apart daire,251109045,Osman,,Sile,41.13348,29.84154,Entire home/apt,643,1,10,2022-01-23,0.55,3,365,4,
41757513,"Akaretlerde, Çarşıya ve Sahile Yürüme Mesafesinde",325805485,Gülşah,,Besiktas,41.04285,28.99817,Entire home/apt,578,1,70,2022-03-28,2.71,8,350,51,
41758056,"View, balcony ,kitchen, wi fi,easy transportation",252125588,Ibrahim,,Gungoren,41.00802,28.89545,Entire home/apt,470,4,26,2022-01-09,0.99,1,159,11,
41856037,Fransis home in Taksim#13(Cihangir),272233032,Mahsa,,Beyoglu,41.03487,28.98162,Entire home/apt,417,3,19,2022-03-11,0.92,11,84,14,
41856138,Bguest Newyork Suite,4404329,Coskun,,Beyoglu,41.02763,28.97344,Entire home/apt,1450,2,54,2022-03-09,2.07,15,355,27,
41857244,Fransis home in Taksim#17(Cihangir),272233032,Mahsa,,Beyoglu,41.03461,28.98187,Entire home/apt,567,3,22,2022-03-21,1.84,11,88,22,
41860820,Venezia mega outlet,316238765,Abdu,,Gaziosmanpasa,41.08029,28.87671,Entire home/apt,2197,1,0,,,1,365,0,
42011234,Skyland residence keyifli bir ev,331705678,Orkun,,Sisli,41.10213,28.98641,Entire home/apt,1500,3,0,,,1,179,0,
41863014,"전시, 출장, 여행에 도움이 되겠습니다.  한국분에겐 한식을 제공합니다. 가야 (GAYA)",329231254,Gaya,,Buyukcekmece,41.02061,28.59277,Private room,352,1,0,,,2,90,0,
42011490,Near the airport (SAW) and transport center room,249934461,Feyza,,Pendik,40.88236,29.22779,Private room,150,1,0,,,1,362,0,
41864887,5 min to İstanbul Airport  Bed&breakfast&Transfer,331060817,Havva,,Arnavutkoy,41.21157,28.71496,Entire home/apt,813,1,9,2020-04-14,0.35,1,208,0,
41865614,B guest Pera Tokyo Suite,4404329,Coskun,,Beyoglu,41.0276,28.97329,Entire home/apt,1408,2,47,2022-03-15,1.82,15,360,24,
41865807,B Guest Pera Nairobi Suite,4404329,Coskun,,Beyoglu,41.02713,28.97139,Entire home/apt,1226,2,15,2022-02-27,0.58,15,353,12,
41763810,DENİZE SIFIR HAVUZLU 2+1 güvenlikli SİTEDE daire,329921030,Pelin,,Kartal,40.90261,29.1575,Entire home/apt,662,3,1,2020-02-18,0.04,1,365,0,
41765052,Cozy Flat in Cihangir with Terrace/,327016456,Yağmur,,Beyoglu,41.02966,28.98406,Private room,1072,1,4,2021-11-30,0.15,11,89,1,
41770193,Cosy flat in green&near seaside,205014952,Berna,,Kadikoy,40.98212,29.03818,Entire home/apt,1471,2,1,2021-10-04,0.17,1,325,1,
42015799,"King  Size Bed, Best Locations, Cinema system",173954974,Hakan,,Kadikoy,40.98142,29.05132,Private room,454,1,7,2021-10-10,0.27,3,334,3,
41770666,****3+1 NEAR GALATA& ISTIKLALST& METRO&TRAMWAY,25399144,Engin,,Beyoglu,41.02647,28.97767,Entire home/apt,1638,4,58,2022-03-29,3.62,5,74,52,
42016905,NİŞANTAŞI,332923036,Mehmet Nuri,,Sisli,41.05448,28.99213,Entire home/apt,1471,5,0,,,1,178,0,
42183076,Zion Home One Person Private Bath Box Room,23037431,Yasin,,Kadikoy,40.99405,29.02673,Entire home/apt,209,1,44,2022-03-11,2.21,13,0,30,
42183207,Zion Home Double and Single  Private Room,23037431,Yasin,,Kadikoy,40.99405,29.02673,Entire home/apt,493,1,48,2022-03-20,1.90,13,157,25,
42183425,Zion Home Twin Bed,23037431,Yasin,,Kadikoy,40.99405,29.02673,Entire home/apt,420,1,9,2022-03-16,0.35,13,169,1,
42028546,Kadıköy boğada daire…,287321900,Ümit,,Kadikoy,40.99095,29.0298,Private room,320,1,7,2022-03-23,2.10,1,24,7,
42184389,Özel oda,334905947,Kürşat,,Bayrampasa,41.05891,28.90104,Private room,175,5,0,,,1,365,0,
42184910,VARLIK İNŞAAT,233697408,Meshal,,Bagcilar,41.0512,28.82206,Private room,736,2,0,,,2,90,0,
42184943,Double Room -101-,334914662,Tayfun,,Beyoglu,41.03447,28.98438,Entire home/apt,734,1,13,2022-02-07,0.50,4,365,4,
42030457,Teraslı çatı katı oda,184821778,Asena,,Kagithane,41.06832,28.97047,Private room,244,1,0,,,1,180,0,
42187562,Room to Reny Nearly Kadıköy Minibus Street,197005173,Banu,,Kadikoy,40.98411,29.04724,Private room,488,2,0,,,1,180,0,
